9.804606938602923316e-01,1.079887305877067806e-02,3.905464763078837082e-03,1.939604564880477184e-03,2.895363752977826548e-03,0.000000000000000000e+00
1.039936741136299539e-02,9.336242127910375777e-01,9.389671361502347196e-04,5.408507170906819844e-02,9.523809523809524885e-04,0.000000000000000000e+00
1.378359244330568632e-02,9.803921568627448676e-04,9.607374155196450882e-01,3.910795087265674617e-03,2.058780479292066437e-02,0.000000000000000000e+00
7.500805631987308986e-03,4.813809997047894390e-02,4.004385342230213848e-03,9.128556780717114183e-01,2.750103098359215140e-02,0.000000000000000000e+00
5.100420396061398562e-03,0.000000000000000000e+00,1.632323034740808254e-02,1.137034601385447999e-02,9.672060032426760268e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
